gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_short,away_short,home_shots,home_sot,away_shots,away_sot
men,d1,337857,6463499,09-06-2025,pre,02:00PM ET,University of Southern Indiana,Southern Ind.,2.0,(0-1-0),OVC,Indiana University Indianapolis,IU Indy,3.0,(0-0-2),Horizon,Southern Ind.,IU Indy,0.0,4.0,0.0,8.0
men,d1,338334,6463587,09-06-2025,pre,02:00PM ET,University of North Carolina Asheville,UNC Asheville,3.0,(1-0-0),Big South,Bellarmine University,Bellarmine,1.0,(0-1-1),ASUN,UNC Asheville,Bellarmine,0.0,4.0,0.0,4.0
men,d1,341304,6464339,09-06-2025,pre,02:00PM ET,Radford University,Radford,3.0,(0-1-0),Big South,Howard University,Howard,0.0,(0-2-0),NEC,Radford,Howard,0.0,10.0,0.0,4.0
men,d1,350226,6465722,09-06-2025,pre,02:00PM ET,Lafayette College,Lafayette,2.0,(0-1-0),Patriot,Fairfield University,Fairfield,1.0,(2-0-0),MAAC,Lafayette,Fairfield,0.0,6.0,0.0,5.0
men,d1,339030,6463700,09-06-2025,pre,05:00PM ET,Long Island University,LIU,0.0,(1-0-1),NEC,Manhattan University,Manhattan,0.0,(0-1-0),MAAC,LIU,Manhattan,0.0,7.0,0.0,3.0
men,d1,355993,6466387,09-06-2025,pre,05:00PM ET,Sacred Heart University,Sacred Heart,1.0,(0-1-0),MAAC,"Fairleigh Dickinson University, Metropolitan Campus",FDU,1.0,(1-0-1),NEC,Sacred Heart,FDU,0.0,5.0,0.0,4.0
men,d1,347750,6465197,09-06-2025,pre,06:00PM ET,University of Vermont,Vermont,3.0,(2-0-0),America East,Lehigh University,Lehigh,1.0,(0-0-1),Patriot,Vermont,Lehigh,0.0,9.0,0.0,3.0
men,d1,350888,6465769,09-06-2025,pre,06:00PM ET,Gardner-Webb University,Gardner-Webb,3.0,(2-0-0),Big South,East Tennessee State University,ETSU,0.0,(0-1-0),SoCon,Gardner-Webb,ETSU,0.0,9.0,0.0,1.0
men,d1,348069,6465305,09-06-2025,pre,06:00PM ET,New Jersey Institute of Technology,NJIT,1.0,(0-2-1),America East,Rider University,Rider,0.0,(0-2-0),MAAC,NJIT,Rider,0.0,5.0,0.0,3.0
men,d1,344335,6464810,09-06-2025,pre,06:00PM ET,College of the Holy Cross,Holy Cross,1.0,(0-1-1),Patriot,University of Massachusetts Lowell,UMass Lowell,2.0,(1-1-0),America East,Holy Cross,UMass Lowell,0.0,8.0,0.0,4.0
men,d1,343483,6464646,09-06-2025,pre,06:00PM ET,Northeastern University,Northeastern,1.0,(1-0-1),CAA,Hofstra University,Hofstra,3.0,(0-1-0),CAA,Northeastern,Hofstra,0.0,4.0,0.0,9.0
men,d1,339060,6463755,09-06-2025,pre,06:30PM ET,Xavier University,Xavier,0.0,(1-0-0),Big East,Northwestern University,Northwestern,1.0,(1-0-0),Big Ten,Xavier,Northwestern,0.0,2.0,0.0,9.0
men,d1,338671,6463616,09-06-2025,pre,07:00PM ET,"University of Maryland, College Park",Maryland,4.0,(0-0-0),Big Ten,University of the Pacific,Pacific,0.0,(0-2-0),WCC,Maryland,Pacific,0.0,11.0,0.0,4.0
men,d1,338933,6463645,09-06-2025,pre,07:00PM ET,Cleveland State University,Cleveland St.,2.0,(0-1-1),Horizon,Canisius University,Canisius,2.0,(1-1-0),MAAC,Cleveland St.,Canisius,0.0,7.0,0.0,3.0
men,d1,339036,6463711,09-06-2025,pre,07:00PM ET,The University of North Carolina at Greensboro,UNC Greensboro,4.0,(2-0-0),SoCon,University of Dayton,Dayton,3.0,(1-0-2),Atlantic 10,UNC Greensboro,Dayton,0.0,10.0,0.0,5.0
men,d1,339615,6463963,09-06-2025,pre,07:00PM ET,Florida International University,FIU,2.0,(1-0-1),American,Stony Brook University,Stony Brook,2.0,(0-1-0),CAA,FIU,Stony Brook,0.0,4.0,0.0,2.0
men,d1,341684,6464443,09-06-2025,pre,07:00PM ET,Campbell University,Campbell,0.0,(1-1-0),CAA,University of North Carolina Wilmington,UNCW,0.0,(0-1-0),CAA,Campbell,UNCW,1.0,0.0,0.0,0.0
men,d1,342757,6464593,09-06-2025,pre,07:00PM ET,Yale University,Yale,2.0,(0-0-0),Ivy League,Quinnipiac University,Quinnipiac,2.0,(0-1-0),MAAC,Yale,Quinnipiac,0.0,3.0,0.0,4.0
men,d1,345031,6464942,09-06-2025,pre,07:00PM ET,University of Delaware,Delaware,2.0,(1-0-0),Summit League,American University,American,1.0,(0-2-0),Patriot,Delaware,American,0.0,4.0,0.0,4.0
men,d1,347991,6465279,09-06-2025,pre,07:00PM ET,Northern Kentucky University,Northern Ky.,1.0,(1-0-0),Horizon,Belmont University,Belmont,1.0,(2-0-0),MVC,Northern Ky.,Belmont,0.0,7.0,0.0,2.0
men,d1,338284,6463558,09-06-2025,pre,08:00PM ET,Marquette University,Marquette,,(1-0-1),Big East,University of Wisconsin-Madison,Wisconsin,,(1-1-0),Big Ten,Marquette,Wisconsin,0.0,0.0,0.0,0.0
men,d1,339448,6463861,09-06-2025,pre,08:00PM ET,The University of Tulsa,Tulsa,1.0,(0-1-1),American,Drake University,Drake,2.0,(1-0-0),MVC,Tulsa,Drake,0.0,3.0,0.0,3.0
men,d1,354645,6466193,09-06-2025,pre,08:00PM ET,University of Alabama at Birmingham,UAB,1.0,(0-1-0),American,Florida Gulf Coast University,FGCU,1.0,(1-0-0),ASUN,UAB,FGCU,0.0,3.0,0.0,1.0
men,d1,345596,6465029,09-06-2025,pre,10:00PM ET,Utah Tech University,Utah Tech,3.0,(0-0-2),WAC,"California State University, Bakersfield",CSU Bakersfield,0.0,(0-2-0),Big West,Utah Tech,CSU Bakersfield,0.0,6.0,0.0,5.0
men,d1,352586,6465995,09-07-2025,pre,01:00PM ET,Bucknell University,Bucknell,4.0,(2-0-0),Patriot,Old Dominion University,Old Dominion,2.0,(1-0-0),Sun Belt,Bucknell,Old Dominion,0.0,6.0,0.0,5.0
men,d1,355948,6466334,09-07-2025,pre,01:00PM ET,Le Moyne College,Le Moyne,2.0,(0-2-0),NEC,Binghamton University,Binghamton,3.0,(0-2-0),America East,Le Moyne,Binghamton,0.0,4.0,0.0,7.0
men,d1,343699,6464668,09-07-2025,pre,01:00PM ET,University of Connecticut,UConn,3.0,(1-0-1),Big East,Colgate University,Colgate,0.0,(1-0-1),Patriot,UConn,Colgate,0.0,7.0,0.0,3.0
men,d1,337627,6463380,09-07-2025,pre,02:00PM ET,Purdue University Fort Wayne,Purdue Fort Wayne,1.0,(0-0-2),Horizon,Bradley University,Bradley,1.0,(1-1-1),MVC,Purdue Fort Wayne,Bradley,0.0,5.0,0.0,5.0
men,d1,347291,6465122,09-07-2025,pre,02:00PM ET,Lindenwood University,Lindenwood,5.0,(2-0-0),OVC,University of St. Thomas (Minnesota),St. Thomas (MN),1.0,(1-0-1),Summit League,Lindenwood,St. Thomas (MN),0.0,11.0,0.0,5.0
men,d1,349841,6465644,09-07-2025,pre,02:00PM ET,Niagara University,Niagara,4.0,(1-0-0),MAAC,Robert Morris University,Robert Morris,3.0,(0-0-1),Horizon,Niagara,Robert Morris,0.0,7.0,0.0,7.0
men,d1,356143,6466503,09-07-2025,pre,03:00PM ET,University of Illinois Chicago,UIC,3.0,(2-0-0),MVC,Wright State University,Wright St.,0.0,(0-1-0),Horizon,UIC,Wright St.,0.0,14.0,0.0,1.0
men,d1,356090,6466485,09-07-2025,pre,04:00PM ET,Boston College,Boston College,0.0,(1-1-0),ACC,"University of California, Berkeley",California,2.0,(2-0-0),ACC,Boston College,California,0.0,1.0,0.0,4.0
men,d1,356137,6466492,09-07-2025,pre,05:00PM ET,DePaul University,DePaul,2.0,(0-0-2),Big East,Loyola University Chicago,Loyola Chicago,1.0,(1-0-1),Atlantic 10,DePaul,Loyola Chicago,0.0,6.0,0.0,5.0
men,d1,340670,6464207,09-07-2025,pre,05:00PM ET,George Mason University,George Mason,4.0,(0-1-0),Atlantic 10,West Virginia University,West Virginia,6.0,(2-0-0),Sun Belt,George Mason,West Virginia,0.0,9.0,0.0,10.0
men,d1,347882,6465235,09-07-2025,pre,06:00PM ET,"California State University, Sacramento",Sacramento St.,0.0,(0-1-1),Big West,San Jose State University,San Jose St.,2.0,(2-0-0),WAC,Sacramento St.,San Jose St.,0.0,0.0,0.0,8.0
men,d1,338984,6463674,09-07-2025,pre,07:00PM ET,Mercer University,Mercer,1.0,(1-1-1),SoCon,University of South Florida,South Fla.,1.0,(1-0-1),American,Mercer,South Fla.,0.0,1.0,0.0,4.0
men,d1,339881,6464035,09-07-2025,pre,07:00PM ET,Jacksonville University,Jacksonville,0.0,(1-2-0),ASUN,University of Memphis,Memphis,0.0,(0-1-1),American,Jacksonville,Memphis,0.0,2.0,0.0,4.0
men,d1,348996,6465476,09-07-2025,pre,07:00PM ET,Stetson University,Stetson,,(0-2-0),ASUN,Florida Atlantic University,Fla. Atlantic,,(3-0-0),American,Stetson,Fla. Atlantic,0.0,0.0,0.0,0.0
men,d1,350021,6465697,09-07-2025,pre,07:00PM ET,Missouri State University,Missouri St.,0.0,(1-1-0),American,University of Central Arkansas,Central Ark.,0.0,(0-1-0),ASUN,Missouri St.,Central Ark.,0.0,5.0,0.0,2.0
men,d1,351236,6465809,09-07-2025,pre,07:00PM ET,Loyola Marymount University,LMU (CA),2.0,(1-1-0),WCC,"University of California, Los Angeles",UCLA,1.0,(0-2-1),Big Ten,LMU (CA),UCLA,0.0,3.0,0.0,5.0
men,d1,355075,6466226,09-07-2025,pre,07:00PM ET,Saint Louis University,Saint Louis,2.0,(1-0-1),Atlantic 10,Southern Illinois University Edwardsville,SIUE,1.0,(0-1-0),OVC,Saint Louis,SIUE,0.0,8.0,0.0,4.0
men,d1,355813,6466307,09-07-2025,pre,07:30PM ET,University of Notre Dame,Notre Dame,0.0,(1-0-2),ACC,"Indiana University, Bloomington",Indiana,1.0,(1-0-1),Big Ten,Notre Dame,Indiana,0.0,2.0,0.0,5.0
men,d1,347776,6465212,09-07-2025,pre,08:00PM ET,Houston Christian University,Houston Christian,3.0,(1-0-0),OVC,Oral Roberts University,Oral Roberts,1.0,(0-2-1),Summit League,Houston Christian,Oral Roberts,0.0,7.0,0.0,2.0
men,d2,356760,6471362,09-03-2025,pre,04:00PM ET,"University of Minnesota, Morris",Minn.-Morris,3.0,(0-0-0),UMAC,University of Jamestown,Jamestown,4.0,(0-0-0),DII Independent,Minn.-Morris,Jamestown,0.0,4.0,0.0,16.0
men,d2,349530,6470453,09-04-2025,pre,06:00AM ET,University of Bridgeport,Bridgeport,0.0,(0-0-0),CACC,Franklin Pierce University,Franklin Pierce,1.0,(0-0-0),NE10,Bridgeport,Franklin Pierce,0.0,5.0,0.0,4.0
men,d2,354360,6471119,09-04-2025,pre,07:00AM ET,Saint Leo University,Saint Leo,1.0,(0-0-0),Sunshine State,Auburn University at Montgomery,AUM,3.0,(0-0-0),Gulf South,Saint Leo,AUM,0.0,2.0,0.0,5.0
men,d2,342677,6469404,09-04-2025,pre,12:00PM ET,Northern Michigan University,Northern Mich.,0.0,(0-0-0),GLIAC,Northwood University,Northwood,0.0,(0-0-0),G-MAC,Northern Mich.,Northwood,0.0,6.0,0.0,4.0
men,d2,337646,6468506,09-04-2025,pre,01:00PM ET,East Stroudsburg University of Pennsylvania,East Stroudsburg,1.0,(0-0-0),PSAC,Mercy University,Mercy,2.0,(0-0-0),ECC,East Stroudsburg,Mercy,0.0,8.0,0.0,3.0
men,d2,355118,6471247,09-04-2025,pre,01:00PM ET,Maryville University of Saint Louis,Maryville (MO),0.0,(0-0-0),GLVC,Cedarville University,Cedarville,0.0,(0-0-0),G-MAC,Maryville (MO),Cedarville,0.0,1.0,0.0,3.0
men,d2,354724,6471202,09-04-2025,pre,01:00PM ET,Quincy University,Quincy,5.0,(0-0-0),GLVC,University of Wisconsin-Parkside,Wis.-Parkside,0.0,(0-0-0),GLIAC,Quincy,Wis.-Parkside,0.0,10.0,0.0,2.0
men,d2,352427,6470893,09-04-2025,pre,01:00PM ET,Millersville University of Pennsylvania,Millersville,1.0,(0-0-0),PSAC,Salem University (West Virginia),Salem (WV),0.0,(0-0-0),DII Independent,Millersville,Salem (WV),0.0,4.0,0.0,4.0
men,d2,352414,6470888,09-04-2025,pre,01:00PM ET,Chowan University,Chowan,2.0,(0-0-0),Conference Carolinas,Concord University,Concord,5.0,(0-0-0),MEC,Chowan,Concord,0.0,2.0,0.0,7.0
men,d2,351090,6470799,09-04-2025,pre,01:00PM ET,Southern New Hampshire University,Southern N.H.,4.0,(0-0-0),NE10,St. Thomas Aquinas College,St. Thomas Aquinas,2.0,(0-0-0),ECC,Southern N.H.,St. Thomas Aquinas,0.0,11.0,0.0,4.0
men,d2,351013,6470785,09-04-2025,pre,01:00PM ET,Felician University,Felician,4.0,(0-0-0),CACC,Southern Connecticut State University,Southern Conn. St.,0.0,(0-0-0),NE10,Felician,Southern Conn. St.,0.0,6.0,0.0,2.0
men,d2,350585,6470692,09-04-2025,pre,01:00PM ET,Saginaw Valley State University,Saginaw Valley,0.0,(0-0-0),GLIAC,University of Charleston (West Virginia),Charleston (WV),0.0,(0-0-0),MEC,Saginaw Valley,Charleston (WV),0.0,2.0,0.0,5.0
men,d2,347163,6469992,09-04-2025,pre,01:00PM ET,Georgian Court University,Georgian Court,0.0,(0-0-0),CACC,Saint Michael's College,Saint Michael's,2.0,(0-0-0),NE10,Georgian Court,Saint Michael's,0.0,1.0,0.0,10.0
men,d2,349348,6470411,09-04-2025,pre,02:00PM ET,Davis & Elkins College,Davis & Elkins,1.0,(0-0-0),MEC,Ashland University,Ashland,2.0,(0-0-0),G-MAC,Davis & Elkins,Ashland,0.0,10.0,0.0,3.0
men,d2,353869,6471084,09-04-2025,pre,02:00PM ET,Colorado Christian University,Colo. Christian,1.0,(0-0-0),RMAC,South Dakota School of Mines & Technology,South Dakota Mines,1.0,(0-0-0),RMAC,Colo. Christian,South Dakota Mines,0.0,4.0,0.0,2.0
men,d2,338145,6468553,09-04-2025,pre,03:30PM ET,Lees-McRae College,Lees-McRae,0.0,(0-0-0),Conference Carolinas,University of South Carolina Aiken,USC Aiken,0.0,(0-0-0),Peach Belt,Lees-McRae,USC Aiken,0.0,2.0,0.0,5.0
men,d2,348538,6470214,09-04-2025,pre,03:30PM ET,King University,King (TN),0.0,(0-0-0),Conference Carolinas,Mars Hill University,Mars Hill,0.0,(0-0-0),SAC,King (TN),Mars Hill,0.0,2.0,0.0,3.0
men,d2,6408857,6470240,09-04-2025,pre,03:30PM ET,Dominican University New York,Dominican (NY),1.0,(0-0-0),CACC,Bloomsburg University of Pennsylvania,Bloomsburg,1.0,(0-0-0),PSAC,Dominican (NY),Bloomsburg,0.0,2.0,0.0,5.0
men,d2,354667,6471184,09-04-2025,pre,03:30PM ET,Westmont College,Westmont,2.0,(0-0-0),PacWest,Saint Martin's University,Saint Martin's,1.0,(0-0-0),Great Northwest,Westmont,Saint Martin's,0.0,5.0,0.0,4.0
men,d2,356454,6471341,09-04-2025,pre,04:00PM ET,Shorter University,Shorter,2.0,(0-0-0),Conference Carolinas,Bob Jones,Bob Jones,5.0,(0-0-0),IND,Shorter,Bob Jones,0.0,7.0,0.0,8.0
men,d2,348143,6470149,09-04-2025,pre,04:00PM ET,Thomas Jefferson University,Jefferson,2.0,(0-0-0),CACC,West Chester University of Pennsylvania,West Chester,4.0,(0-0-0),PSAC,Jefferson,West Chester,0.0,3.0,0.0,8.0
men,d2,347617,6470040,09-04-2025,pre,04:00PM ET,Lake Erie College,Lake Erie,3.0,(0-0-0),G-MAC,Gannon University,Gannon,3.0,(0-0-0),PSAC,Lake Erie,Gannon,0.0,6.0,0.0,8.0
men,d2,346831,6469889,09-04-2025,pre,04:00PM ET,Post University,Post,1.0,(0-0-0),CACC,American International College,American Int'l,1.0,(0-0-0),NE10,Post,American Int'l,0.0,8.0,0.0,4.0
men,d2,341946,6469189,09-04-2025,pre,04:00PM ET,Bentley University,Bentley,1.0,(0-0-0),NE10,Caldwell University,Caldwell,0.0,(0-0-0),CACC,Bentley,Caldwell,0.0,8.0,0.0,1.0
men,d2,341821,6469143,09-04-2025,pre,04:00PM ET,Newman University,Newman,0.0,(0-0-0),GAC,West Texas A&M University,West Tex. A&M,1.0,(0-0-0),Lone Star,Newman,West Tex. A&M,0.0,6.0,0.0,3.0
men,d2,339894,6468868,09-04-2025,pre,04:00PM ET,Purdue University Northwest,Purdue Northwest,0.0,(0-0-0),GLIAC,Lewis University,Lewis,3.0,(0-0-0),GLVC,Purdue Northwest,Lewis,0.0,0.0,0.0,5.0
men,d2,6404489,6469841,09-04-2025,pre,04:00PM ET,Assumption University,Assumption,3.0,(0-0-0),NE10,College of Staten Island,Staten Island,1.0,(0-0-0),ECC,Assumption,Staten Island,0.0,7.0,0.0,7.0
men,d2,6426997,6471292,09-04-2025,pre,05:00PM ET,University of the District of Columbia,Dist. Columbia,2.0,(0-0-0),ECC,Shepherd University,Shepherd,1.0,(0-0-0),PSAC,Dist. Columbia,Shepherd,0.0,6.0,0.0,7.0
men,d2,350390,6470595,09-04-2025,pre,05:00PM ET,University of Alabama in Huntsville,UAH,2.0,(0-0-0),Gulf South,University of Illinois Springfield,Ill. Springfield,0.0,(0-0-0),GLVC,UAH,Ill. Springfield,0.0,7.0,0.0,3.0
men,d2,349533,6470459,09-04-2025,pre,05:00PM ET,Barry University,Barry,2.0,(0-0-0),Sunshine State,Flagler College,Flagler,2.0,(0-0-0),Peach Belt,Barry,Flagler,0.0,5.0,0.0,9.0
men,d2,349241,6470389,09-04-2025,pre,05:00PM ET,Rockhurst University,Rockhurst,0.0,(0-0-0),GLVC,Fort Hays State University,Fort Hays St.,1.0,(0-0-0),GAC,Rockhurst,Fort Hays St.,0.0,5.0,0.0,7.0
men,d2,342511,6469367,09-04-2025,pre,05:00PM ET,Virginia State University,Virginia St.,,(0-0-0),DII Independent,Ferrum College,Ferrum,,(0-0-0),Conference Carolinas,Virginia St.,Ferrum,0.0,0.0,0.0,0.0
men,d2,338481,6468649,09-04-2025,pre,05:00PM ET,"California State Polytechnic University, Humboldt",Cal Poly Humboldt,0.0,(0-0-0),CCAA,Jessup University,Jessup,0.0,(0-0-0),PacWest,Cal Poly Humboldt,Jessup ,0.0,2.0,0.0,5.0
men,d2,337467,6468472,09-04-2025,pre,05:00PM ET,Thomas More University,Thomas More,0.0,(0-0-0),G-MAC,Roosevelt University,Roosevelt,1.0,(0-0-0),GLIAC,Thomas More,Roosevelt ,0.0,5.0,0.0,4.0
men,d2,343029,6469427,09-04-2025,pre,05:30PM ET,Trevecca Nazarene University,Trevecca Nazarene,2.0,(0-0-0),Gulf South,Carson-Newman University,Carson-Newman,1.0,(0-0-0),SAC,Trevecca Nazarene,Carson-Newman,0.0,8.0,0.0,7.0
men,d2,339353,6468785,09-04-2025,pre,06:00PM ET,Kentucky Wesleyan College,Ky. Wesleyan,1.0,(0-0-0),G-MAC,University of Missouri-St. Louis,Mo.-St. Louis,1.0,(0-0-0),GLVC,Ky. Wesleyan,Mo.-St. Louis,0.0,3.0,0.0,3.0
men,d2,339783,6468814,09-04-2025,pre,06:00PM ET,Lynn University,Lynn,2.0,(0-0-0),Sunshine State,Tusculum University,Tusculum,1.0,(0-0-0),SAC,Lynn,Tusculum,0.0,6.0,0.0,1.0
men,d2,340941,6469062,09-04-2025,pre,06:00PM ET,Southern Wesleyan University,Southern Wesleyan,2.0,(0-0-0),Conference Carolinas,Emory & Henry University,Emory & Henry,0.0,(0-0-0),SAC,Southern Wesleyan,Emory & Henry,0.0,4.0,0.0,6.0
men,d2,346655,6469863,09-04-2025,pre,06:00PM ET,Pace University,Pace,6.0,(0-0-0),NE10,Goldey-Beacom College,Goldey-Beacom,1.0,(0-0-0),CACC,Pace,Goldey-Beacom,0.0,10.0,0.0,5.0
men,d2,353014,6470968,09-04-2025,pre,06:00PM ET,Texas A&M International University,Tex. A&M Int'l,2.0,(0-0-0),Lone Star,Mississippi College,Mississippi Col.,2.0,(0-0-0),Gulf South,Tex. A&M Int'l,Mississippi Col.,0.0,4.0,0.0,4.0
men,d2,355011,6471239,09-04-2025,pre,06:00PM ET,Upper Iowa University,Upper Iowa,1.0,(0-0-0),GLVC,St. Cloud State University,St. Cloud St.,3.0,(0-0-0),GLIAC,Upper Iowa,St. Cloud St.,0.0,4.0,0.0,10.0
men,d2,349606,6470494,09-04-2025,pre,06:15PM ET,Hawaii Pacific University,Hawaii Pacific,1.0,(0-0-0),PacWest,Simon Fraser University,Simon Fraser,1.0,(0-0-0),Great Northwest,Hawaii Pacific,Simon Fraser,0.0,8.0,0.0,9.0
men,d2,349373,6470437,09-04-2025,pre,06:30PM ET,Adelphi University,Adelphi,1.0,(0-0-0),NE10,Wilmington University (Delaware),Wilmington (DE),1.0,(0-0-0),CACC,Wilmington (DE),Adelphi,0.0,7.0,0.0,7.0
men,d2,346977,6469933,09-04-2025,pre,06:30PM ET,Southwest Baptist University,Southwest Baptist,3.0,(0-0-0),GLVC,Evangel,Evangel,1.0,(0-0-0),IND,Southwest Baptist,Evangel,17.0,7.0,2.0,1.0
men,d2,342172,6469250,09-04-2025,pre,06:30PM ET,Fort Lewis College,Fort Lewis,2.0,(0-0-0),RMAC,Lubbock Christian University,Lubbock Christian,1.0,(0-0-0),Lone Star,Fort Lewis,Lubbock Christian,0.0,5.0,0.0,2.0
men,d2,338329,6468587,09-04-2025,pre,07:00PM ET,North Greenville University,North Greenville,1.0,(0-0-0),Conference Carolinas,Catawba College,Catawba,0.0,(0-0-0),SAC,North Greenville,Catawba,0.0,8.0,0.0,3.0
men,d2,6426874,6471285,09-04-2025,pre,07:00PM ET,Chestnut Hill College,Chestnut Hill,0.0,(0-0-0),CACC,Lock Haven University of Pennsylvania,Lock Haven,2.0,(0-0-0),PSAC,Chestnut Hill,Lock Haven,0.0,2.0,0.0,8.0
men,d2,354374,6471127,09-04-2025,pre,07:00PM ET,Palm Beach Atlantic University,Palm Beach Atl.,4.0,(0-0-0),Sunshine State,University of West Alabama,West Ala.,1.0,(0-0-0),Gulf South,Palm Beach Atl.,West Ala.,0.0,6.0,0.0,3.0
men,d2,352248,6470875,09-04-2025,pre,07:00PM ET,"California State University, San Marcos",Cal St. San Marcos,0.0,(0-0-0),CCAA,University of Hawaii at Hilo,Hawaii Hilo,3.0,(0-0-0),PacWest,Cal St. San Marcos,Hawaii Hilo,0.0,5.0,0.0,4.0
men,d2,349686,6470508,09-04-2025,pre,07:00PM ET,Menlo College,Menlo,1.0,(0-0-0),PacWest,"California State University, East Bay",Cal St. East Bay,0.0,(0-0-0),CCAA,Menlo,Cal St. East Bay,0.0,9.0,0.0,6.0
men,d2,348773,6470258,09-04-2025,pre,07:00PM ET,Converse University,Converse,1.0,(0-0-0),Conference Carolinas,Anderson University (South Carolina),Anderson (SC),4.0,(0-0-0),SAC,Converse,Anderson (SC),0.0,2.0,0.0,8.0
men,d2,347865,6470070,09-04-2025,pre,07:00PM ET,Belmont Abbey College,Belmont Abbey,0.0,(0-0-0),Conference Carolinas,Newberry College,Newberry,0.0,(0-0-0),SAC,Belmont Abbey,Newberry,1.0,0.0,2.0,1.0
men,d2,344697,6469629,09-04-2025,pre,07:00PM ET,Wheeling University,Wheeling,0.0,(0-0-0),MEC,"Pennsylvania Western University, California",California (PA),3.0,(0-0-0),PSAC,Wheeling,California (PA),0.0,5.0,0.0,7.0
men,d2,344233,6469539,09-04-2025,pre,07:00PM ET,West Liberty University,West Liberty,0.0,(0-0-0),MEC,Seton Hill University,Seton Hill,2.0,(0-0-0),PSAC,West Liberty,Seton Hill,0.0,2.0,0.0,7.0
men,d2,340738,6469031,09-04-2025,pre,07:00PM ET,Lee University,Lee,2.0,(0-0-0),Gulf South,Emmanuel University (Georgia),Emmanuel (GA),0.0,(0-0-0),Conference Carolinas,Lee,Emmanuel (GA),0.0,6.0,0.0,1.0
men,d2,340586,6468963,09-04-2025,pre,07:00PM ET,Francis Marion University,Francis Marion,1.0,(0-0-0),Conference Carolinas,University of Montevallo,Montevallo,1.0,(0-0-0),Gulf South,Francis Marion,Montevallo,0.0,5.0,0.0,2.0
men,d2,338808,6468726,09-04-2025,pre,07:00PM ET,University of North Georgia,UNG,3.0,(0-0-0),Peach Belt,Coker University,Coker,3.0,(0-0-0),SAC,North Georgia,Coker,0.0,6.0,0.0,3.0
men,d2,6389005,6468673,09-04-2025,pre,07:00PM ET,Molloy University,Molloy,0.0,(0-0-0),ECC,Saint Anselm College,St. Anselm,0.0,(0-0-0),NE10,Molloy,Saint Anselm,0.0,7.0,0.0,5.0
men,d2,352709,6470940,09-04-2025,pre,07:30PM ET,Point Loma Nazarene University,Point Loma,1.0,(0-0-0),PacWest,"California State University, San Bernardino",CSUSB,2.0,(0-0-0),CCAA,Point Loma,CSUSB,0.0,1.0,0.0,3.0
men,d2,348866,6470278,09-04-2025,pre,07:30PM ET,Malone University,Malone,0.0,(0-0-0),G-MAC,Roberts Wesleyan University,Roberts Wesleyan,1.0,(0-0-0),ECC,Malone,Roberts Wesleyan,0.0,4.0,0.0,4.0
men,d2,347225,6470012,09-04-2025,pre,07:30PM ET,Nova Southeastern University,Nova Southeastern,2.0,(0-0-0),Sunshine State,Clayton State University,Clayton St.,0.0,(0-0-0),Peach Belt,Nova Southeastern,Clayton St.,0.0,5.0,0.0,2.0
men,d2,346848,6469903,09-04-2025,pre,07:30PM ET,University of Indianapolis,UIndy,2.0,(0-0-0),GLVC,Lincoln Memorial University,Lincoln Memorial,1.0,(0-0-0),SAC,UIndy,Lincoln Memorial,0.0,5.0,0.0,4.0
men,d2,343715,6469477,09-04-2025,pre,07:30PM ET,Queens College (New York),Queens (NY),6.0,(0-0-0),ECC,Holy Family University,Holy Family,0.0,(0-0-0),CACC,Queens (NY),Holy Family,0.0,13.0,0.0,0.0
men,d2,342045,6469212,09-04-2025,pre,07:30PM ET,Ohio Dominican University,Ohio Dominican,0.0,(0-0-0),G-MAC,Davenport University,Davenport,2.0,(0-0-0),GLIAC,Ohio Dominican,Davenport,0.0,1.0,0.0,9.0
men,d2,339798,6468838,09-04-2025,pre,07:30PM ET,Walsh University,Walsh,5.0,(0-0-0),G-MAC,Daemen University,Daemen,1.0,(0-0-0),ECC,Walsh,Daemen,0.0,7.0,0.0,5.0
men,d2,345049,6469690,09-04-2025,pre,07:30PM ET,"California State University, Los Angeles",Cal State LA,2.0,(0-0-0),CCAA,Fresno Pacific University,Fresno Pacific,0.0,(0-0-0),PacWest,Cal State LA,Fresno Pacific,0.0,12.0,0.0,3.0
men,d2,340305,6468898,09-04-2025,pre,08:00PM ET,St. Edward's University,St. Edward's,3.0,(0-0-0),Lone Star,Delta State University,Delta St.,0.0,(0-0-0),Gulf South,St. Edward's,Delta St.,0.0,9.0,0.0,2.0
